,Team Number,Team Name,Date,Win Streak,Numeric Win Streak
682,12, Arkansas_St,20180512,-,-1
683,12, Arkansas_St,20180513,--,-2
684,12, Arkansas_St,20180515,---,-3
685,12, Arkansas_St,20180517,+,1
686,12, Arkansas_St,20180518,++,2
687,12, Arkansas_St,20180519,-,-1
688,12, Arkansas_St,20180522,--,-2
689,13, Army,20180216,-,-1
690,13, Army,20180217,+,1
691,13, Army,20180218,-,-1
692,13, Army,20180221,--,-2
693,13, Army,20180223,+,1
694,13, Army,20180224,++,2
695,13, Army,20180225,-,-1
696,13, Army,20180302,+,1
697,13, Army,20180303,++,2
698,13, Army,20180304,+++,3
699,13, Army,20180309,-,-1
700,13, Army,20180310,--,-2
701,13, Army,20180311,---,-3
702,13, Army,20180313,----,-4
703,13, Army,20180314,+,1
704,13, Army,20180315,-,-1
705,13, Army,20180316,--,-2
706,13, Army,20180317,---,-3
707,13, Army,20180318,----,-4
708,13, Army,20180324,+,1
709,13, Army,20180324,++,2
710,13, Army,20180325,+++,3
711,13, Army,20180325,++++,4
712,13, Army,20180328,+++++,5
713,13, Army,20180331,-,-1
714,13, Army,20180331,--,-2
715,13, Army,20180401,+,1
716,13, Army,20180407,++,2
717,13, Army,20180407,+++,3
718,13, Army,20180408,++++,4
719,13, Army,20180410,+++++,5
720,13, Army,20180410,++++++,6
721,13, Army,20180414,+++++++,7
722,13, Army,20180414,++++++++,8
723,13, Army,20180415,+++++++++,9
724,13, Army,20180418,++++++++++,10
725,13, Army,20180420,-,-1
726,13, Army,20180421,--,-2
727,13, Army,20180421,---,-3
728,13, Army,20180424,+,1
729,13, Army,20180426,-,-1
730,13, Army,20180428,+,1
731,13, Army,20180428,++,2
732,13, Army,20180429,-,-1
733,13, Army,20180429,+,1
734,13, Army,20180501,++,2
735,13, Army,20180502,-,-1
736,13, Army,20180505,--,-2
737,13, Army,20180505,+,1
738,13, Army,20180506,++,2
739,13, Army,20180506,+++,3
740,13, Army,20180508,++++,4
741,13, Army,20180512,-,-1
742,13, Army,20180512,+,1
743,13, Army,20180513,++,2
744,13, Army,20180520,+++,3
745,13, Army,20180521,++++,4
746,13, Army,20180527,+++++,5
747,13, Army,20180601,++++++,6
748,13, Army,20180602,-,-1
749,13, Army,20180603,--,-2
750,14, Auburn,20180216,+,1
751,14, Auburn,20180217,++,2
752,14, Auburn,20180218,+++,3
753,14, Auburn,20180220,++++,4
754,14, Auburn,20180221,+++++,5
755,14, Auburn,20180223,++++++,6
756,14, Auburn,20180224,+++++++,7
757,14, Auburn,20180224,++++++++,8
758,14, Auburn,20180227,+++++++++,9
759,14, Auburn,20180302,++++++++++,10
760,14, Auburn,20180303,+++++++++++,11
761,14, Auburn,20180303,++++++++++++,12
762,14, Auburn,20180306,+++++++++++++,13
763,14, Auburn,20180309,++++++++++++++,14
764,14, Auburn,20180310,+++++++++++++++,15
765,14, Auburn,20180310,-,-1
766,14, Auburn,20180313,+,1
767,14, Auburn,20180314,++,2
768,14, Auburn,20180316,+++,3
769,14, Auburn,20180317,++++,4
770,14, Auburn,20180318,-,-1
771,14, Auburn,20180320,--,-2
772,14, Auburn,20180323,---,-3
773,14, Auburn,20180325,----,-4
774,14, Auburn,20180325,+,1
775,14, Auburn,20180327,++,2
776,14, Auburn,20180330,+++,3
777,14, Auburn,20180331,-,-1
778,14, Auburn,20180401,--,-2
779,14, Auburn,20180403,+,1
780,14, Auburn,20180406,-,-1
781,14, Auburn,20180407,--,-2
782,14, Auburn,20180408,---,-3
783,14, Auburn,20180410,----,-4
784,14, Auburn,20180413,+,1
785,14, Auburn,20180414,-,-1
786,14, Auburn,20180415,+,1
787,14, Auburn,20180417,++,2
788,14, Auburn,20180420,+++,3
789,14, Auburn,20180421,++++,4
790,14, Auburn,20180421,+++++,5
791,14, Auburn,20180424,++++++,6
792,14, Auburn,20180426,-,-1
793,14, Auburn,20180427,+,1
794,14, Auburn,20180428,-,-1
795,14, Auburn,20180504,+,1
796,14, Auburn,20180505,++,2
797,14, Auburn,20180506,+++,3
798,14, Auburn,20180508,++++,4
799,14, Auburn,20180510,-,-1
800,14, Auburn,20180511,--,-2
801,14, Auburn,20180512,---,-3
802,14, Auburn,20180515,----,-4
803,14, Auburn,20180517,+,1
804,14, Auburn,20180518,-,-1
805,14, Auburn,20180519,+,1
806,14, Auburn,20180522,++,2
807,14, Auburn,20180523,+++,3
808,14, Auburn,20180524,-,-1
809,14, Auburn,20180525,--,-2
810,14, Auburn,20180601,+,1
811,14, Auburn,20180602,++,2
812,14, Auburn,20180603,+++,3
813,14, Auburn,20180609,-,-1
814,14, Auburn,20180610,+,1
815,14, Auburn,20180611,-,-1
816,15, Austin_Peay,20180216,+,1
817,15, Austin_Peay,20180217,++,2
818,15, Austin_Peay,20180218,+++,3
819,15, Austin_Peay,20180220,-,-1
820,15, Austin_Peay,20180223,+,1
821,15, Austin_Peay,20180223,++,2
822,15, Austin_Peay,20180225,+++,3
823,15, Austin_Peay,20180227,-,-1
824,15, Austin_Peay,20180302,+,1
825,15, Austin_Peay,20180303,++,2
826,15, Austin_Peay,20180304,-,-1
827,15, Austin_Peay,20180306,--,-2
828,15, Austin_Peay,20180307,---,-3
829,15, Austin_Peay,20180309,+,1
830,15, Austin_Peay,20180310,++,2
831,15, Austin_Peay,20180311,-,-1
832,15, Austin_Peay,20180313,--,-2
833,15, Austin_Peay,20180316,+,1
834,15, Austin_Peay,20180317,++,2
835,15, Austin_Peay,20180318,+++,3
836,15, Austin_Peay,20180320,-,-1
837,15, Austin_Peay,20180321,+,1
838,15, Austin_Peay,20180323,-,-1
839,15, Austin_Peay,20180323,--,-2
840,15, Austin_Peay,20180325,---,-3
841,15, Austin_Peay,20180330,+,1
842,15, Austin_Peay,20180330,++,2
843,15, Austin_Peay,20180331,-,-1
844,15, Austin_Peay,20180404,--,-2
845,15, Austin_Peay,20180406,+,1
846,15, Austin_Peay,20180407,++,2
847,15, Austin_Peay,20180408,-,-1
848,15, Austin_Peay,20180410,--,-2
849,15, Austin_Peay,20180411,+,1
850,15, Austin_Peay,20180413,++,2
851,15, Austin_Peay,20180413,+++,3
852,15, Austin_Peay,20180415,-,-1
853,15, Austin_Peay,20180420,+,1
854,15, Austin_Peay,20180421,++,2
855,15, Austin_Peay,20180422,-,-1
856,15, Austin_Peay,20180424,--,-2
857,15, Austin_Peay,20180427,---,-3
858,15, Austin_Peay,20180428,+,1
859,15, Austin_Peay,20180429,++,2
860,15, Austin_Peay,20180501,+++,3
861,15, Austin_Peay,20180504,++++,4
862,15, Austin_Peay,20180505,+++++,5
863,15, Austin_Peay,20180506,-,-1
864,15, Austin_Peay,20180508,+,1
865,15, Austin_Peay,20180511,++,2
866,15, Austin_Peay,20180512,-,-1
867,15, Austin_Peay,20180513,--,-2
868,15, Austin_Peay,20180517,---,-3
869,15, Austin_Peay,20180518,----,-4
870,15, Austin_Peay,20180519,-----,-5
871,15, Austin_Peay,20180523,------,-6
872,15, Austin_Peay,20180524,-------,-7
873,28, BYU,20180216,+,1
874,28, BYU,20180217,++,2
875,28, BYU,20180217,-,-1
876,28, BYU,20180219,+,1
877,28, BYU,20180222,-,-1
878,28, BYU,20180223,+,1
879,28, BYU,20180224,-,-1
880,28, BYU,20180225,+,1
881,28, BYU,20180302,-,-1
882,28, BYU,20180303,--,-2
883,28, BYU,20180303,---,-3
884,28, BYU,20180308,+,1
885,28, BYU,20180309,++,2
886,28, BYU,20180310,+++,3
887,28, BYU,20180313,++++,4
888,28, BYU,20180315,-,-1
889,28, BYU,20180316,--,-2
890,28, BYU,20180317,---,-3
891,28, BYU,20180320,+,1
892,28, BYU,20180322,++,2
893,28, BYU,20180323,+++,3
894,28, BYU,20180324,-,-1
895,28, BYU,20180327,+,1
896,28, BYU,20180329,-,-1
897,28, BYU,20180330,+,1
898,28, BYU,20180331,-,-1
899,28, BYU,20180403,--,-2
900,28, BYU,20180405,+,1
901,28, BYU,20180406,++,2
902,28, BYU,20180406,+++,3
903,28, BYU,20180412,-,-1
904,28, BYU,20180413,+,1
905,28, BYU,20180414,-,-1
906,28, BYU,20180417,--,-2
907,28, BYU,20180424,---,-3
908,28, BYU,20180426,+,1
909,28, BYU,20180427,-,-1
910,28, BYU,20180428,--,-2
911,28, BYU,20180501,---,-3
912,28, BYU,20180503,----,-4
913,28, BYU,20180504,-----,-5
914,28, BYU,20180505,------,-6
915,28, BYU,20180508,-------,-7
916,28, BYU,20180510,+,1
917,28, BYU,20180511,++,2
918,28, BYU,20180512,-,-1
919,28, BYU,20180515,--,-2
920,28, BYU,20180517,+,1
921,28, BYU,20180518,-,-1
922,28, BYU,20180519,--,-2
923,16, Ball_St,20180216,+,1
924,16, Ball_St,20180217,-,-1
925,16, Ball_St,20180218,+,1
926,16, Ball_St,20180218,-,-1
927,16, Ball_St,20180223,--,-2
928,16, Ball_St,20180224,+,1
929,16, Ball_St,20180224,-,-1
930,16, Ball_St,20180302,--,-2
931,16, Ball_St,20180303,+,1
932,16, Ball_St,20180304,-,-1
933,16, Ball_St,20180307,--,-2
934,16, Ball_St,20180307,+,1
935,16, Ball_St,20180309,++,2
936,16, Ball_St,20180309,+++,3
937,16, Ball_St,20180310,++++,4
938,16, Ball_St,20180314,-,-1
939,16, Ball_St,20180316,--,-2
940,16, Ball_St,20180317,+,1
941,16, Ball_St,20180317,-,-1
942,16, Ball_St,20180318,+,1
943,16, Ball_St,20180323,++,2
944,16, Ball_St,20180324,-,-1
945,16, Ball_St,20180325,+,1
946,16, Ball_St,20180326,++,2
947,16, Ball_St,20180330,+++,3
948,16, Ball_St,20180331,-,-1
949,16, Ball_St,20180401,--,-2
950,16, Ball_St,20180406,---,-3
951,16, Ball_St,20180407,----,-4
952,16, Ball_St,20180408,+,1
953,16, Ball_St,20180410,++,2
954,16, Ball_St,20180413,-,-1
955,16, Ball_St,20180413,+,1
956,16, Ball_St,20180415,-,-1
957,16, Ball_St,20180418,--,-2
958,16, Ball_St,20180420,---,-3
959,16, Ball_St,20180421,+,1
960,16, Ball_St,20180422,++,2
961,16, Ball_St,20180425,-,-1
962,16, Ball_St,20180427,+,1
963,16, Ball_St,20180428,++,2
964,16, Ball_St,20180429,+++,3
965,16, Ball_St,20180502,++++,4
966,16, Ball_St,20180504,+++++,5
967,16, Ball_St,20180506,++++++,6
968,16, Ball_St,20180506,+++++++,7
969,16, Ball_St,20180508,-,-1
970,16, Ball_St,20180509,--,-2
971,16, Ball_St,20180511,+,1
972,16, Ball_St,20180512,-,-1
973,16, Ball_St,20180513,+,1
974,16, Ball_St,20180515,++,2
975,16, Ball_St,20180517,-,-1
976,16, Ball_St,20180518,+,1
977,16, Ball_St,20180519,++,2
978,16, Ball_St,20180523,+++,3
979,16, Ball_St,20180524,-,-1
980,16, Ball_St,20180525,--,-2
981,17, Baylor,20180216,+,1
982,17, Baylor,20180217,-,-1
983,17, Baylor,20180218,+,1
984,17, Baylor,20180223,-,-1
985,17, Baylor,20180224,+,1
986,17, Baylor,20180225,-,-1
987,17, Baylor,20180302,--,-2
988,17, Baylor,20180303,---,-3
989,17, Baylor,20180304,+,1
990,17, Baylor,20180306,++,2
991,17, Baylor,20180309,+++,3
992,17, Baylor,20180310,++++,4
993,17, Baylor,20180311,+++++,5
994,17, Baylor,20180313,-,-1
995,17, Baylor,20180316,+,1
996,17, Baylor,20180317,++,2
997,17, Baylor,20180318,-,-1
998,17, Baylor,20180320,+,1
999,17, Baylor,20180323,-,-1
1000,17, Baylor,20180324,+,1
1001,17, Baylor,20180325,-,-1
1002,17, Baylor,20180326,+,1
1003,17, Baylor,20180329,-,-1
1004,17, Baylor,20180330,--,-2
1005,17, Baylor,20180331,---,-3
1006,17, Baylor,20180402,----,-4
1007,17, Baylor,20180403,+,1
1008,17, Baylor,20180406,-,-1
1009,17, Baylor,20180407,--,-2
1010,17, Baylor,20180408,---,-3
1011,17, Baylor,20180410,+,1
1012,17, Baylor,20180413,++,2
1013,17, Baylor,20180414,-,-1
1014,17, Baylor,20180415,+,1
1015,17, Baylor,20180417,++,2
1016,17, Baylor,20180418,+++,3
1017,17, Baylor,20180420,++++,4
1018,17, Baylor,20180421,+++++,5
1019,17, Baylor,20180422,++++++,6
1020,17, Baylor,20180424,+++++++,7
1021,17, Baylor,20180427,++++++++,8
1022,17, Baylor,20180428,+++++++++,9
1023,17, Baylor,20180429,++++++++++,10
1024,17, Baylor,20180508,+++++++++++,11
1025,17, Baylor,20180509,++++++++++++,12
1026,17, Baylor,20180511,+++++++++++++,13
1027,17, Baylor,20180512,-,-1
1028,17, Baylor,20180513,+,1
1029,17, Baylor,20180517,-,-1
1030,17, Baylor,20180518,+,1
1031,17, Baylor,20180519,++,2
1032,17, Baylor,20180523,+++,3
1033,17, Baylor,20180524,++++,4
1034,17, Baylor,20180526,+++++,5
1035,17, Baylor,20180527,++++++,6
1036,17, Baylor,20180601,-,-1
1037,17, Baylor,20180602,+,1
1038,17, Baylor,20180603,-,-1
1039,18, Belmont,20180216,-,-1
1040,18, Belmont,20180217,+,1
1041,18, Belmont,20180218,++,2
1042,18, Belmont,20180220,-,-1
1043,18, Belmont,20180223,--,-2
1044,18, Belmont,20180224,+,1
1045,18, Belmont,20180225,-,-1
1046,18, Belmont,20180227,--,-2
1047,18, Belmont,20180302,---,-3
1048,18, Belmont,20180303,----,-4
1049,18, Belmont,20180304,-----,-5
1050,18, Belmont,20180306,------,-6
1051,18, Belmont,20180309,+,1
1052,18, Belmont,20180310,++,2
1053,18, Belmont,20180311,+++,3
1054,18, Belmont,20180313,++++,4
1055,18, Belmont,20180316,-,-1
1056,18, Belmont,20180316,--,-2
1057,18, Belmont,20180317,---,-3
1058,18, Belmont,20180321,+,1
1059,18, Belmont,20180323,++,2
1060,18, Belmont,20180324,+++,3
1061,18, Belmont,20180325,++++,4
1062,18, Belmont,20180327,-,-1
1063,18, Belmont,20180329,+,1
1064,18, Belmont,20180330,-,-1
1065,18, Belmont,20180331,--,-2
1066,18, Belmont,20180403,---,-3
1067,18, Belmont,20180406,----,-4
1068,18, Belmont,20180407,-----,-5
1069,18, Belmont,20180408,+,1
1070,18, Belmont,20180410,-,-1
1071,18, Belmont,20180413,--,-2
1072,18, Belmont,20180414,---,-3
1073,18, Belmont,20180415,+,1
1074,18, Belmont,20180417,-,-1
1075,18, Belmont,20180420,--,-2
1076,18, Belmont,20180421,---,-3
1077,18, Belmont,20180421,----,-4
1078,18, Belmont,20180424,+,1
1079,18, Belmont,20180427,-,-1
1080,18, Belmont,20180428,--,-2
1081,18, Belmont,20180429,+,1
1082,18, Belmont,20180502,-,-1
1083,18, Belmont,20180504,--,-2
1084,18, Belmont,20180505,---,-3
1085,18, Belmont,20180506,----,-4
1086,18, Belmont,20180508,-----,-5
1087,18, Belmont,20180511,------,-6
1088,18, Belmont,20180512,-------,-7
1089,18, Belmont,20180513,+,1
1090,18, Belmont,20180515,-,-1
1091,18, Belmont,20180517,--,-2
1092,18, Belmont,20180518,+,1
1093,18, Belmont,20180519,++,2
1094,19, Bethune-Cookman,20180216,-,-1
1095,19, Bethune-Cookman,20180217,--,-2
1096,19, Bethune-Cookman,20180218,+,1
1097,19, Bethune-Cookman,20180220,-,-1
1098,19, Bethune-Cookman,20180221,--,-2
1099,19, Bethune-Cookman,20180223,+,1
1100,19, Bethune-Cookman,20180224,++,2
1101,19, Bethune-Cookman,20180225,-,-1
1102,19, Bethune-Cookman,20180227,--,-2
1103,19, Bethune-Cookman,20180228,---,-3
1104,19, Bethune-Cookman,20180302,+,1
1105,19, Bethune-Cookman,20180303,-,-1
1106,19, Bethune-Cookman,20180304,--,-2
1107,19, Bethune-Cookman,20180307,+,1
1108,19, Bethune-Cookman,20180310,-,-1
1109,19, Bethune-Cookman,20180310,--,-2
1110,19, Bethune-Cookman,20180311,+,1
1111,19, Bethune-Cookman,20180314,-,-1
1112,19, Bethune-Cookman,20180317,--,-2
1113,19, Bethune-Cookman,20180317,---,-3
1114,19, Bethune-Cookman,20180318,+,1
1115,19, Bethune-Cookman,20180324,++,2
1116,19, Bethune-Cookman,20180324,-,-1
1117,19, Bethune-Cookman,20180325,+,1
1118,19, Bethune-Cookman,20180327,++,2
1119,19, Bethune-Cookman,20180329,-,-1
1120,19, Bethune-Cookman,20180330,--,-2
1121,19, Bethune-Cookman,20180331,---,-3
1122,19, Bethune-Cookman,20180403,----,-4
1123,19, Bethune-Cookman,20180407,+,1
1124,19, Bethune-Cookman,20180407,++,2
1125,19, Bethune-Cookman,20180408,+++,3
1126,19, Bethune-Cookman,20180411,-,-1
1127,19, Bethune-Cookman,20180414,+,1
1128,19, Bethune-Cookman,20180415,-,-1
1129,19, Bethune-Cookman,20180415,--,-2
1130,19, Bethune-Cookman,20180417,---,-3
1131,19, Bethune-Cookman,20180418,----,-4
1132,19, Bethune-Cookman,20180421,+,1
1133,19, Bethune-Cookman,20180421,++,2
1134,19, Bethune-Cookman,20180422,+++,3
1135,19, Bethune-Cookman,20180424,-,-1
1136,19, Bethune-Cookman,20180428,+,1
1137,19, Bethune-Cookman,20180429,-,-1
1138,19, Bethune-Cookman,20180429,--,-2
1139,19, Bethune-Cookman,20180502,---,-3
1140,19, Bethune-Cookman,20180504,----,-4
1141,19, Bethune-Cookman,20180505,-----,-5
1142,19, Bethune-Cookman,20180506,------,-6
1143,19, Bethune-Cookman,20180511,+,1
1144,19, Bethune-Cookman,20180511,-,-1
1145,19, Bethune-Cookman,20180512,+,1
1146,19, Bethune-Cookman,20180516,-,-1
1147,19, Bethune-Cookman,20180517,+,1
1148,19, Bethune-Cookman,20180518,++,2
1149,19, Bethune-Cookman,20180519,+++,3
1150,19, Bethune-Cookman,20180519,++++,4
1151,19, Bethune-Cookman,20180520,-,-1
1152,20, Binghamton,20180216,-,-1
1153,20, Binghamton,20180217,--,-2
1154,20, Binghamton,20180218,+,1
1155,20, Binghamton,20180223,++,2
1156,20, Binghamton,20180224,-,-1
1157,20, Binghamton,20180225,--,-2
1158,20, Binghamton,20180302,+,1
1159,20, Binghamton,20180303,-,-1
1160,20, Binghamton,20180304,--,-2
1161,20, Binghamton,20180309,---,-3
1162,20, Binghamton,20180310,----,-4
1163,20, Binghamton,20180310,-----,-5
1164,20, Binghamton,20180317,+,1
1165,20, Binghamton,20180317,-,-1
1166,20, Binghamton,20180318,--,-2
1167,20, Binghamton,20180324,---,-3
1168,20, Binghamton,20180325,----,-4
1169,20, Binghamton,20180330,-----,-5
1170,20, Binghamton,20180331,------,-6
1171,20, Binghamton,20180331,+,1
1172,20, Binghamton,20180404,++,2
1173,20, Binghamton,20180407,+++,3
1174,20, Binghamton,20180407,++++,4
1175,20, Binghamton,20180408,+++++,5
1176,20, Binghamton,20180413,-,-1
1177,20, Binghamton,20180414,--,-2
1178,20, Binghamton,20180414,---,-3
1179,20, Binghamton,20180418,----,-4
1180,20, Binghamton,20180418,-----,-5
1181,20, Binghamton,20180421,+,1
1182,20, Binghamton,20180421,-,-1
1183,20, Binghamton,20180422,--,-2
1184,20, Binghamton,20180424,---,-3
1185,20, Binghamton,20180428,----,-4
1186,20, Binghamton,20180428,-----,-5
1187,20, Binghamton,20180429,+,1
1188,20, Binghamton,20180501,++,2
1189,20, Binghamton,20180502,+++,3
1190,20, Binghamton,20180505,++++,4
1191,20, Binghamton,20180505,-,-1
1192,20, Binghamton,20180506,--,-2
1193,20, Binghamton,20180508,+,1
1194,20, Binghamton,20180508,++,2
1195,20, Binghamton,20180512,-,-1
1196,20, Binghamton,20180513,--,-2
1197,20, Binghamton,20180513,+,1
1198,20, Binghamton,20180518,++,2
1199,20, Binghamton,20180518,-,-1
1200,21, Boston_College,20180216,+,1
1201,21, Boston_College,20180217,-,-1
1202,21, Boston_College,20180218,+,1
1203,21, Boston_College,20180223,-,-1
1204,21, Boston_College,20180224,--,-2
1205,21, Boston_College,20180225,+,1
1206,21, Boston_College,20180302,++,2
1207,21, Boston_College,20180303,-,-1
1208,21, Boston_College,20180304,--,-2
1209,21, Boston_College,20180306,+,1
1210,21, Boston_College,20180307,-,-1
1211,21, Boston_College,20180309,--,-2
1212,21, Boston_College,20180310,---,-3
1213,21, Boston_College,20180310,+,1
1214,21, Boston_College,20180316,++,2
1215,21, Boston_College,20180317,-,-1
1216,21, Boston_College,20180318,--,-2
1217,21, Boston_College,20180320,---,-3
1218,21, Boston_College,20180323,+,1
1219,21, Boston_College,20180324,++,2
1220,21, Boston_College,20180324,-,-1
1221,21, Boston_College,20180327,--,-2
1222,21, Boston_College,20180329,---,-3
1223,21, Boston_College,20180330,----,-4
1224,21, Boston_College,20180331,-----,-5
1225,21, Boston_College,20180404,------,-6
1226,21, Boston_College,20180407,-------,-7
1227,21, Boston_College,20180407,--------,-8
1228,21, Boston_College,20180408,+,1
1229,21, Boston_College,20180410,++,2
1230,21, Boston_College,20180411,+++,3
1231,21, Boston_College,20180413,-,-1
1232,21, Boston_College,20180413,--,-2
1233,21, Boston_College,20180414,---,-3
1234,21, Boston_College,20180417,----,-4
1235,21, Boston_College,20180418,+,1
1236,21, Boston_College,20180420,-,-1
1237,21, Boston_College,20180421,--,-2
1238,21, Boston_College,20180422,---,-3
1239,21, Boston_College,20180424,+,1
1240,21, Boston_College,20180427,-,-1
1241,21, Boston_College,20180428,+,1
1242,21, Boston_College,20180429,-,-1
1243,21, Boston_College,20180504,--,-2
1244,21, Boston_College,20180505,---,-3
1245,21, Boston_College,20180506,+,1
1246,21, Boston_College,20180515,++,2
1247,21, Boston_College,20180517,-,-1
1248,21, Boston_College,20180518,--,-2
1249,22, Bowling_Green,20180216,-,-1
1250,22, Bowling_Green,20180217,--,-2
1251,22, Bowling_Green,20180218,---,-3
1252,22, Bowling_Green,20180223,+,1
1253,22, Bowling_Green,20180224,-,-1
1254,22, Bowling_Green,20180225,+,1
1255,22, Bowling_Green,20180226,-,-1
1256,22, Bowling_Green,20180228,--,-2
1257,22, Bowling_Green,20180302,---,-3
1258,22, Bowling_Green,20180303,+,1
1259,22, Bowling_Green,20180303,-,-1
1260,22, Bowling_Green,20180304,--,-2
1261,22, Bowling_Green,20180307,---,-3
1262,22, Bowling_Green,20180309,----,-4
1263,22, Bowling_Green,20180310,-----,-5
1264,22, Bowling_Green,20180310,------,-6
1265,22, Bowling_Green,20180316,-------,-7
1266,22, Bowling_Green,20180317,--------,-8
1267,22, Bowling_Green,20180318,---------,-9
1268,22, Bowling_Green,20180321,+,1
1269,22, Bowling_Green,20180323,++,2
1270,22, Bowling_Green,20180324,-,-1
1271,22, Bowling_Green,20180325,+,1
1272,22, Bowling_Green,20180328,++,2
1273,22, Bowling_Green,20180330,-,-1
1274,22, Bowling_Green,20180331,+,1
1275,22, Bowling_Green,20180401,-,-1
1276,22, Bowling_Green,20180406,--,-2
1277,22, Bowling_Green,20180407,+,1
1278,22, Bowling_Green,20180408,-,-1
1279,22, Bowling_Green,20180410,--,-2
1280,22, Bowling_Green,20180413,---,-3
1281,22, Bowling_Green,20180420,+,1
1282,22, Bowling_Green,20180421,-,-1
1283,22, Bowling_Green,20180422,--,-2
1284,22, Bowling_Green,20180424,---,-3
1285,22, Bowling_Green,20180427,----,-4
1286,22, Bowling_Green,20180428,-----,-5
1287,22, Bowling_Green,20180429,------,-6
1288,22, Bowling_Green,20180504,-------,-7
1289,22, Bowling_Green,20180505,--------,-8
1290,22, Bowling_Green,20180506,---------,-9
1291,22, Bowling_Green,20180508,----------,-10
1292,22, Bowling_Green,20180511,-----------,-11
1293,22, Bowling_Green,20180512,+,1
1294,22, Bowling_Green,20180513,-,-1
1295,22, Bowling_Green,20180515,--,-2
1296,22, Bowling_Green,20180517,---,-3
1297,22, Bowling_Green,20180518,----,-4
1298,22, Bowling_Green,20180518,-----,-5
1299,23, Bradley,20180216,-,-1
1300,23, Bradley,20180217,+,1
1301,23, Bradley,20180218,++,2
1302,23, Bradley,20180223,+++,3
1303,23, Bradley,20180223,++++,4
1304,23, Bradley,20180225,+++++,5
1305,23, Bradley,20180302,++++++,6
1306,23, Bradley,20180303,+++++++,7
1307,23, Bradley,20180304,++++++++,8
1308,23, Bradley,20180309,-,-1
1309,23, Bradley,20180310,--,-2
1310,23, Bradley,20180311,+,1
1311,23, Bradley,20180313,-,-1
1312,23, Bradley,20180316,--,-2
1313,23, Bradley,20180317,+,1
1314,23, Bradley,20180321,++,2
1315,23, Bradley,20180328,-,-1
1316,23, Bradley,20180330,--,-2
1317,23, Bradley,20180330,+,1
1318,23, Bradley,20180401,++,2
1319,23, Bradley,20180404,+++,3
1320,23, Bradley,20180406,++++,4
1321,23, Bradley,20180407,-,-1
1322,23, Bradley,20180408,+,1
1323,23, Bradley,20180411,-,-1
1324,23, Bradley,20180413,+,1
1325,23, Bradley,20180414,++,2
1326,23, Bradley,20180415,+++,3
1327,23, Bradley,20180418,++++,4
1328,23, Bradley,20180424,+++++,5
1329,23, Bradley,20180425,++++++,6
1330,23, Bradley,20180427,-,-1
1331,23, Bradley,20180428,+,1
1332,23, Bradley,20180429,-,-1
1333,23, Bradley,20180504,+,1
1334,23, Bradley,20180505,++,2
1335,23, Bradley,20180505,-,-1
1336,23, Bradley,20180509,+,1
1337,23, Bradley,20180511,-,-1
1338,23, Bradley,20180512,--,-2
1339,23, Bradley,20180513,---,-3
1340,23, Bradley,20180517,+,1
1341,23, Bradley,20180518,-,-1
1342,23, Bradley,20180519,--,-2
1343,23, Bradley,20180523,+,1
1344,23, Bradley,20180524,++,2
1345,23, Bradley,20180526,-,-1
1346,23, Bradley,20180526,--,-2
1347,24, Brown,20180302,+,1
1348,24, Brown,20180303,-,-1
1349,24, Brown,20180304,+,1
1350,24, Brown,20180304,++,2
1351,24, Brown,20180309,-,-1
1352,24, Brown,20180309,--,-2
1353,24, Brown,20180310,---,-3
1354,24, Brown,20180311,----,-4
1355,24, Brown,20180316,-----,-5
